,artists,album_name,track_name,popularity,explicit,danceability,energy,speechiness,instrumentalness,tempo,track_genre,duration(mm:ss),year,title,category,nominee
397,Drew Holcomb;Ellie Holcomb;Drew Holcomb & The Neighbors,Coming Home: A Collection of Songs,Coming Home,56,False,Poco bailable,0.81,0.033,2.72e-05,104.066,acoustic,02:26,2016,59th Annual GRAMMY Awards  (2016),Best Bluegrass Album,True
398,Leon Bridges,Coming Home (Deluxe),Coming Home,69,False,Poco bailable,0.465,0.0297,5.52e-05,112.418,blues,03:26,2016,59th Annual GRAMMY Awards  (2016),Best Bluegrass Album,True
399,Furkan Sert;KARNASER,Coming Home,Coming Home,39,False,Poco bailable,0.602,0.0918,0.000257,99.838,deep-house,03:34,2016,59th Annual GRAMMY Awards  (2016),Best Bluegrass Album,True
400,Dimitri Vangelis & Wyman;Mike Perry,Coming Home,Coming Home,57,False,Poco bailable,0.921,0.0625,9.67e-06,127.964,progressive-house,03:27,2016,59th Annual GRAMMY Awards  (2016),Best Bluegrass Album,True
401,Dash Berlin;Bo Bruce,We Are (Part 2),Coming Home,43,False,Poco bailable,0.636,0.0434,0.0,127.981,trance,03:14,2016,59th Annual GRAMMY Awards  (2016),Best Bluegrass Album,True
402,Eddy Tyler,Guitar Covers,Shallow,41,False,Poco bailable,0.346,0.0398,0.913,95.981,acoustic,03:34,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
403,Boyce Avenue;Jennel Garcia,"Cover Sessions, Vol. 5",Shallow,52,False,Poco bailable,0.336,0.0322,0.0,95.988,acoustic,03:33,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
404,Lady Gaga;Bradley Cooper,A Star Is Born Soundtrack,Shallow,84,False,Poco bailable,0.385,0.0308,0.0,95.799,dance,03:35,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
405,Eddy Tyler,Guitar Covers,Shallow,41,False,Poco bailable,0.346,0.0398,0.913,95.981,guitar,03:34,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
406,Mental Theo,Shallow,Shallow,20,False,Poco bailable,0.776,0.035,7.56e-05,149.923,happy,03:17,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
407,Mini Pop Kids,Mini Pop Kids 17,Shallow,10,False,Bailable,0.39,0.0268,0.0,95.989,kids,03:35,2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,True
408,The Civil Wars,Between The Bars (EP),Billie Jean,57,False,Poco bailable,0.203,0.0668,0.0,89.646,acoustic,04:19,1983,26th Annual GRAMMY Awards  (1983),"Best R&B Vocal Performance, Male",True
409,Chris Cornell,Carry On,Billie Jean,53,False,Poco bailable,0.619,0.0427,3.55e-05,137.882,grunge,04:41,1983,26th Annual GRAMMY Awards  (1983),"Best R&B Vocal Performance, Male",True
410,Frank Turner,FTHC (Deluxe),The Gathering,27,True,Poco bailable,0.938,0.0756,1.21e-05,143.887,acoustic,02:39,2002,45th Annual GRAMMY Awards  (2002),Best Latin Jazz Album,True
411,Frank Turner,The Gathering,The Gathering,27,True,Poco bailable,0.942,0.118,1.14e-06,143.671,acoustic,02:39,2002,45th Annual GRAMMY Awards  (2002),Best Latin Jazz Album,True
412,Beans on Toast,The Inevitable Train Wreck,On & On,26,False,Bailable,0.421,0.0756,0.0,97.152,acoustic,04:39,1997,40th Annual GRAMMY Awards  (1997),Best Female R&B Vocal Performance,True
413,Cartoon;Daniel Levi,On & On,On & On,73,False,Poco bailable,0.692,0.0398,0.0,174.122,edm,03:27,1997,40th Annual GRAMMY Awards  (1997),Best Female R&B Vocal Performance,True
414,Thekidszn,On & On,On & On,57,True,Poco bailable,0.649,0.237,0.0,186.056,sad,02:16,1997,40th Annual GRAMMY Awards  (1997),Best Female R&B Vocal Performance,True
415,Eddie Vedder,Into The Wild (Music For The Motion Picture),End Of The Road,48,False,Poco bailable,0.441,0.0311,0.534,114.091,acoustic,03:19,1992,35th Annual GRAMMY Awards  (1992),Best R&B Performance By A Duo Or Group With Vocal,True
416,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),End Of The Road,71,False,Poco bailable,0.427,0.0241,0.0,149.703,r-n-b,05:51,1992,35th Annual GRAMMY Awards  (1992),Best R&B Performance By A Duo Or Group With Vocal,True
417,Boyce Avenue,"Cover Sessions, Vol. 3",Tears In Heaven,49,False,Bailable,0.0926,0.0308,0.0,77.94,acoustic,04:40,1992,35th Annual GRAMMY Awards  (1992),Record Of The Year,True
418,Boyce Avenue,"Cover Sessions, Vol. 3",Tears In Heaven,49,False,Bailable,0.0926,0.0308,0.0,77.94,acoustic,04:40,1992,35th Annual GRAMMY Awards  (1992),"Best Pop Vocal Performance, Male",True
419,Brandon Chase;Taylor Manns,Dilemma,Dilemma,57,False,Poco bailable,0.246,0.0342,0.0,141.303,acoustic,04:07,2002,45th Annual GRAMMY Awards  (2002),Best Rap/Sung Collaboration,True
420,Şehinşah,Denetimli Serbestlik Stili (Deluxe),Dilemma,38,True,Bailable,0.914,0.0445,0.0,140.103,turkish,01:25,2002,45th Annual GRAMMY Awards  (2002),Best Rap/Sung Collaboration,True
421,Sara Farell,Sunflower,Sunflower,51,False,Poco bailable,0.213,0.0379,0.0,72.932,acoustic,03:01,2019,62nd Annual GRAMMY Awards  (2019),Record Of The Year,True
422,Sara Farell,Sunflower,Sunflower,51,False,Poco bailable,0.213,0.0379,0.0,72.932,acoustic,03:01,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Duo/Group Performance,True
423,Jorge Drexler,Sea,Uno,30,False,Bailable,0.686,0.036,0.657,130.945,afrobeat,02:49,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
424,Villem;Phase,Uno,Uno,18,False,Poco bailable,0.873,0.042,0.873,174.029,drum-and-bass,05:42,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
425,Deuter,Atmospheres,Uno,52,False,No bailable,0.00502,0.0348,0.965,67.042,new-age,05:54,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
426,Benny,Cielo,Uno,34,False,No bailable,0.528,0.0439,0.0,171.048,spanish,03:16,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
427,Juan D'Arienzo;Héctor Mauré,"Tangos para Aficionados, Vol. 1",Uno,0,False,Poco bailable,0.365,0.0373,0.00599,139.686,tango,03:01,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
428,Edmundo Rivero,Edmundo Rivero: Edmundo Rivero Canta A Discepolo / Tangos Que Hicieron Época,Uno,16,False,Poco bailable,0.489,0.0529,0.0,122.512,tango,03:45,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
429,Alberto Podestá,Tangos Famosos Cantados,Uno,15,False,Poco bailable,0.109,0.0507,0.0144,109.344,tango,03:58,2000,43rd Annual GRAMMY Awards  (2000),Best Latin Rock/Alternative Album,True
430,Limoblaze;Emandiong,Desire,Desire,49,False,Bailable,0.858,0.089,0.000204,115.113,afrobeat,03:24,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
431,Carl Craig,Versus,Desire,10,False,Poco bailable,0.575,0.0342,0.825,117.003,detroit-techno,08:18,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
432,Moodymann,Moodymann,Desire,37,False,Bailable,0.5,0.0511,0.119,126.973,detroit-techno,04:23,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
433,Bob Moses;ZHU,Desire,Desire,56,False,Poco bailable,0.845,0.056,0.749,119.992,electronic,05:52,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
434,Suprafive;Eric K.,Desire,Desire,37,False,Bailable,0.71,0.0368,0.0706,123.985,groove,03:11,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
435,Dj Promo,Hope,Desire,20,False,Poco bailable,0.641,0.0517,0.84,190.012,happy,02:23,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
436,Blank & Jones,Substance (Super Deluxe Edition),Desire,24,False,Bailable,0.867,0.0484,0.919,139.993,techno,06:53,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
437,Husman,Desire,Desire,55,False,Poco bailable,0.928,0.0576,0.81,129.944,trance,02:36,1988,31st Annual GRAMMY Awards  (1988),Best Rock Performance By A Duo Or Group With Vocal,True
438,Jor'dan Armstrong,Tomorrow,Tomorrow,24,False,Poco bailable,0.627,0.0359,0.00145,174.967,afrobeat,03:57,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
439,AGA,Tomorrow,Tomorrow,47,False,Poco bailable,0.446,0.0289,5.16e-06,124.308,cantopop,04:10,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
440,Pal Joey,Pal Joey Presents Hot Music,Tomorrow,5,False,Bailable,0.954,0.0553,0.348,119.989,chicago-house,05:57,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
441,Fly By Midnight,Silver Crane,Tomorrow,64,False,Poco bailable,0.669,0.037,0.0,149.969,electro,03:05,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
442,Silverchair,Frogstomp (Deluxe Edition) [Remastered],Tomorrow,65,False,No bailable,0.714,0.0316,0.000109,151.412,grunge,04:26,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
443,Frankie Carle,Encores,Tomorrow,32,False,Poco bailable,0.294,0.0362,1.03e-05,160.657,honky-tonk,02:37,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
444,Fly By Midnight,Silver Crane,Tomorrow,64,False,Poco bailable,0.669,0.037,0.0,149.969,house,03:05,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
445,Capital Monkey;Klopfgeister,Tomorrow - Single,Tomorrow,39,False,Bailable,0.892,0.138,0.747,137.998,trance,07:32,1985,28th Annual GRAMMY Awards  (1985),"Best Soul Gospel Performance By A Duo, Group, Choir Or Chorus",True
446,Jor'dan Armstrong,Blsd (Deluxe),Clout,25,False,Bailable,0.62,0.185,0.0,158.04,afrobeat,03:37,2019,62nd Annual GRAMMY Awards  (2019),Best Rap Performance,True
447,Offset;Cardi B,GANG GANG - HIP HOP & RAP,Clout,3,True,Bailable,0.622,0.0997,4.24e-06,140.022,hip-hop,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Rap Performance,True
448,TJ Cream;Ozoro,Hard Talk,Sticks & Stones,23,False,Bailable,0.634,0.274,0.0,159.682,afrobeat,02:39,2019,62nd Annual GRAMMY Awards  (2019),Best Comedy Album,True
449,Speedometer,Happy,Happy,22,False,Poco bailable,0.613,0.0347,0.277,147.171,afrobeat,03:40,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
450,The Rolling Stones,Honk (Deluxe),Happy,34,False,Poco bailable,0.894,0.0292,0.938,131.71,british,03:05,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
451,Oh Wonder,Herbststimmung,Happy,0,False,Bailable,0.515,0.0331,0.0,101.977,electro,02:52,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
452,bdrmm,Bedroom,Happy,57,False,Poco bailable,0.805,0.039,0.912,171.957,garage,03:46,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
453,Oh Wonder,Herbststimmung,Happy,0,False,Bailable,0.515,0.0331,0.0,101.977,indie-pop,02:52,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
454,Oh Wonder,Herbststimmung,Happy,0,False,Bailable,0.515,0.0331,0.0,101.977,indie,02:52,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
455,All Ok,Happy,Happy,52,False,Poco bailable,0.604,0.124,0.0,152.728,k-pop,03:41,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
456,bdrmm,Bedroom,Happy,57,False,Poco bailable,0.805,0.039,0.912,171.957,psych-rock,03:46,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
457,Rae & Christian;Mark Foster,Mecury Rising,Happy,55,False,Bailable,0.551,0.0544,0.011,110.0,trip-hop,02:48,2014,57th Annual GRAMMY Awards  (2014),Best Music Video,True
458,Oba Reengy;Yoski,Rejoice,Rejoice,20,False,Poco bailable,0.557,0.0987,0.000231,111.383,afrobeat,02:55,1980,23rd Annual GRAMMY Awards  (1980),"Best Soul Gospel Performance, Contemporary",True
459,Eben,Victory,Victory,41,False,Bailable,0.697,0.111,0.0,125.924,afrobeat,03:50,2006,49th Annual GRAMMY Awards  (2006),Best Gospel Performance,True
460,Rehmahz;Limoblaze,Victory,Victory,18,False,Bailable,0.437,0.336,0.0,126.599,afrobeat,03:36,2006,49th Annual GRAMMY Awards  (2006),Best Gospel Performance,True
461,Jah Vinci;TripleDose Production,Lunch Break Riddim,Victory,22,False,Poco bailable,0.757,0.259,0.0,98.876,j-dance,02:52,2006,49th Annual GRAMMY Awards  (2006),Best Gospel Performance,True
462,Sharyn,In Full Bloom,Mercy,18,False,Bailable,0.434,0.096,0.0,141.939,afrobeat,04:03,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
463,Duffy,De ese gran pop de los 00's,Mercy,0,False,Bailable,0.859,0.0331,0.00016,129.948,british,03:40,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
464,Duffy,Rockferry,Mercy,70,False,Bailable,0.859,0.0332,0.000356,129.911,british,03:39,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
465,Brett Young,Sad Country Songs,Mercy,2,False,Poco bailable,0.367,0.0266,0.0,71.957,country,03:37,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
466,Shawn Mendes,Illuminate (Deluxe),Mercy,82,False,Poco bailable,0.662,0.0827,0.0,148.128,dance,03:28,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
467,T. Power,Diary of a Digital Soundboy,Mercy,19,False,Poco bailable,0.951,0.19,0.0239,179.931,drum-and-bass,04:44,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
468,Kanine,Mercy,Mercy,15,False,Poco bailable,0.984,0.0602,0.311,175.028,drum-and-bass,04:25,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
469,Jauz;Masked Wolf,Mercy,Mercy,59,False,Bailable,0.982,0.0651,6.54e-06,150.032,electronic,03:10,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
470,Badshah,ONE (Original Never Ends),Mercy,63,False,Bailable,0.767,0.0877,0.000187,89.972,hip-hop,02:42,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
471,Maoli,Sense of Purpose,Mercy,54,False,Bailable,0.524,0.0724,8.57e-06,75.007,j-pop,03:14,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
472,Duffy,De ese gran pop de los 00's,Mercy,0,False,Bailable,0.859,0.0331,0.00016,129.948,soul,03:40,1994,37th Annual GRAMMY Awards  (1994),Best Pop/Contemporary Gospel Album,True
473,Jor'dan Armstrong,Blsd (Deluxe),Higher,19,False,Bailable,0.888,0.172,0.0,120.042,afrobeat,04:27,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
474,The Score,ATLAS,Higher,60,False,Poco bailable,0.745,0.0327,0.0,83.918,alt-rock,03:34,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
475,The Score,ATLAS,Higher,60,False,Poco bailable,0.745,0.0327,0.0,83.918,alternative,03:34,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
476,DJ Fresh;Used;Nikki Ambers,Higher,Higher,59,False,Poco bailable,0.941,0.0442,0.127,174.056,drum-and-bass,02:52,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
477,Sigma;Labrinth,Collide (Original Motion Picture Soundtrack),Higher,19,False,Poco bailable,0.838,0.0756,0.0,84.753,drum-and-bass,03:01,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
478,Sigma;Labrinth,Higher,Higher,46,False,Poco bailable,0.872,0.0757,0.0,85.312,drum-and-bass,03:01,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
479,DJ Fresh;Used;Nikki Ambers,Higher (MKII Remix),Higher,23,False,Poco bailable,0.941,0.0442,0.127,174.056,drum-and-bass,02:52,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
480,Clean Bandit;iann dior,Hot Mix Pop,Higher,2,False,Bailable,0.736,0.0363,1.4e-05,104.018,edm,03:23,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
481,Clean Bandit;iann dior,Hot Mix Pop,Higher,2,False,Bailable,0.736,0.0363,1.4e-05,104.018,funk,03:23,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
482,Creed,Human Clay,Higher,71,False,Poco bailable,0.83,0.0364,0.00014,155.827,grunge,05:16,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
483,Clean Bandit;iann dior,Hot Mix Pop,Higher,2,False,Bailable,0.736,0.0363,1.4e-05,104.018,house,03:23,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
484,Creed,Human Clay,Higher,71,False,Poco bailable,0.83,0.0364,0.00014,155.827,metal,05:16,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
485,Michael Mayer,Tsugi Club,Higher,0,False,Bailable,0.938,0.035,0.887,126.012,minimal-techno,05:57,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
486,Lea Salonga,Allegiance (Original Broadway Cast Recording),Higher,21,False,No bailable,0.399,0.0459,0.0249,182.425,show-tunes,03:43,2019,62nd Annual GRAMMY Awards  (2019),Best Rap/Sung Performance,True
487,Los Amigos Invisibles,Something,Something,21,False,Bailable,0.714,0.0611,0.000302,116.035,afrobeat,03:35,2013,56th Annual GRAMMY Awards  (2013),Best R&B Performance,True
488,Martin Garrix;Breathe Carolina,Something,Something,63,False,Poco bailable,0.939,0.039,0.915,127.992,edm,02:43,2013,56th Annual GRAMMY Awards  (2013),Best R&B Performance,True
489,Martin Garrix;Breathe Carolina,Something,Something,63,False,Poco bailable,0.939,0.039,0.915,127.992,house,02:43,2013,56th Annual GRAMMY Awards  (2013),Best R&B Performance,True
490,Escape the Fate,This War Is Ours (Deluxe Edition),Something,50,False,Poco bailable,0.853,0.0692,0.0,175.233,metalcore,03:37,2013,56th Annual GRAMMY Awards  (2013),Best R&B Performance,True
491,Martin Garrix;Breathe Carolina,Something,Something,63,False,Poco bailable,0.939,0.039,0.915,127.992,progressive-house,02:43,2013,56th Annual GRAMMY Awards  (2013),Best R&B Performance,True
492,Orquestra Voadora,Ferro Velho,Amor,18,False,Bailable,0.875,0.139,0.449,104.925,afrobeat,03:17,1995,38th Annual GRAMMY Awards  (1995),Best Latin Pop Performance,True
493,BK;JXNV$,O Líder em Movimento,Amor,44,False,Bailable,0.758,0.12,0.0,127.951,brazil,02:32,1995,38th Annual GRAMMY Awards  (1995),Best Latin Pop Performance,True
494,The Bamboos,Tighten Up - Single,Tighten Up,18,False,Poco bailable,0.949,0.0502,0.862,131.921,afrobeat,03:50,2010,53rd Annual GRAMMY Awards  (2010),Best Rock Performance By A Duo Or Group With Vocals,True
495,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Tighten Up,61,False,Poco bailable,0.711,0.0627,7.15e-06,108.846,blues,03:31,2010,53rd Annual GRAMMY Awards  (2010),Best Rock Performance By A Duo Or Group With Vocals,True
496,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Tighten Up,61,False,Poco bailable,0.711,0.0627,7.15e-06,108.846,garage,03:31,2010,53rd Annual GRAMMY Awards  (2010),Best Rock Performance By A Duo Or Group With Vocals,True
497,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Tighten Up,61,False,Poco bailable,0.711,0.0627,7.15e-06,108.846,punk-rock,03:31,2010,53rd Annual GRAMMY Awards  (2010),Best Rock Performance By A Duo Or Group With Vocals,True
498,Jor'dan Armstrong,52 Weeks of Summer,Friends,18,False,Bailable,0.668,0.0313,0.0,97.009,afrobeat,03:22,1998,41st Annual GRAMMY Awards  (1998),Best Reggae Album,True
499,Jor'dan Armstrong,52 Weeks of Summer,Friends,18,False,Bailable,0.668,0.0313,0.0,97.009,afrobeat,03:22,1978,21st Annual GRAMMY Awards  (1978),"Best Jazz Instrumental Performance, Group",True
500,Morten Myklebust,Break Up,Friends,26,False,Poco bailable,0.0835,0.0422,6.07e-06,140.247,ambient,02:48,1998,41st Annual GRAMMY Awards  (1998),Best Reggae Album,True
501,Morten Myklebust,Break Up,Friends,26,False,Poco bailable,0.0835,0.0422,6.07e-06,140.247,ambient,02:48,1978,21st Annual GRAMMY Awards  (1978),"Best Jazz Instrumental Performance, Group",True
